START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,LABEL,LABEL
7/15/2016 12:35,7/15/2016 13:15,Personal,Banner Elk,Elk Park,22.4,,0
7/15/2016 15:03,7/15/2016 15:33,Personal,Elk Park,Banner Elk,12.2,,0
7/15/2016 15:40,7/15/2016 15:52,Personal,Banner Elk,Banner Elk,4.5,,0
7/16/2016 13:14,7/16/2016 14:10,Personal,Banner Elk,Newland,28.1,,0
7/16/2016 14:14,7/16/2016 14:30,Personal,Newland,Newland,3.8,,0
7/16/2016 15:29,7/16/2016 16:57,Personal,Newland,Boone,41.9,,0
7/16/2016 19:42,7/16/2016 20:35,Personal,Boone,Banner Elk,23.8,,0
7/16/2016 21:45,7/16/2016 22:18,Personal,Banner Elk,Banner Elk,13,,0
7/16/2016 22:50,7/16/2016 23:03,Business,Banner Elk,Banner Elk,4.4,Errand/Supplies,6
7/17/2016 11:23,7/17/2016 11:50,Personal,Banner Elk,Boone,15.1,Charity ($),3
7/17/2016 12:20,7/17/2016 15:25,Personal,Boone,Commercial Street,180.2,Commute,4
7/18/2016 10:37,7/18/2016 10:49,Personal,Commercial Street,Whitefield,4.1,Moving,9
7/18/2016 10:54,7/18/2016 11:15,Personal,Whitefield,Commercial Street,6.1,Moving,9
7/18/2016 11:25,7/18/2016 11:36,Personal,Northwoods,Preston,3.3,Moving,9
7/18/2016 11:40,7/18/2016 11:56,Personal,Preston,Race Course Road,4.7,Moving,9
7/18/2016 17:12,7/18/2016 17:33,Business,Commercial Street,UB City,7.2,Meeting,8
7/18/2016 18:32,7/18/2016 18:47,Business,UB City,Commercial Street,5.5,Meal/Entertain,7
7/18/2016 19:07,7/18/2016 19:14,Business,Commercial Street,Whitefield,3.3,Meal/Entertain,7
7/18/2016 20:28,7/18/2016 20:32,Business,ITPL Main Rd,Weston,0.9,Errand/Supplies,6
7/18/2016 21:11,7/18/2016 21:19,Business,Whitefield,Commercial Street,3.8,Meal/Entertain,7
7/19/2016 10:35,7/19/2016 10:51,Business,Race Course Road,Stonewater,6.4,Customer Visit,5
7/19/2016 10:56,7/19/2016 11:11,Business,Stonewater,Lexington Park at Amberly,3,Meeting,8
7/19/2016 11:30,7/19/2016 12:00,Business,Lexington Park at Amberly,Race Course Road,8.7,Meal/Entertain,7
7/19/2016 17:14,7/19/2016 17:24,Business,Race Course Road,Chessington,3.9,Errand/Supplies,6
7/19/2016 17:50,7/19/2016 18:08,Personal,Chessington,Race Course Road,4.8,,0
7/20/2016 17:12,7/20/2016 17:24,Personal,Race Course Road,Edgehill Farms,2.8,,0
7/20/2016 17:50,7/20/2016 17:57,Personal,Edgehill Farms,Preston,1.4,,0
7/20/2016 18:16,7/20/2016 18:20,Personal,Preston,Race Course Road,1.4,,0
7/21/2016 17:17,7/21/2016 17:23,Business,Race Course Road,Edgehill Farms,2.7,,0
7/21/2016 17:42,7/21/2016 17:51,Business,Edgehill Farms,Burtrose,2.3,,0
7/21/2016 18:27,7/21/2016 18:42,Business,Commercial Street,Whitefield,3.7,,0
7/21/2016 19:30,7/21/2016 19:39,Business,Whitefield,Commercial Street,2.9,,0
7/22/2016 10:42,7/22/2016 10:53,Business,Commercial Street,Whitefield,3.8,,0
7/22/2016 11:11,7/22/2016 11:25,Business,Whitefield,Commercial Street,5.1,,0
7/22/2016 11:37,7/22/2016 12:00,Business,ITPL Main Rd,Lexington Park at Amberly,9.1,,0
7/22/2016 12:14,7/22/2016 12:31,Business,Commercial Street,Saint Mark's Road,8,,0
7/22/2016 13:21,7/22/2016 13:42,Business,Saint Mark's Road,Commercial Street,9.9,Meeting,8
7/22/2016 14:27,7/22/2016 14:43,Business,Commercial Street,Whitefield,6.1,Meal/Entertain,7
7/22/2016 15:49,7/22/2016 16:22,Business,Whitefield,Commercial Street,12.2,,0
7/22/2016 18:33,7/22/2016 18:51,Business,Wayne Ridge,Race Course Road,8,,0
7/23/2016 14:27,7/23/2016 14:44,Business,Commercial Street,Whitefield,4,,0
7/23/2016 14:48,7/23/2016 15:12,Business,Whitefield,Commercial Street,9.5,,0
7/23/2016 15:15,7/23/2016 15:27,Business,Commercial Street,Whitefield,3,,0
7/23/2016 15:50,7/23/2016 16:10,Business,Whitefield,Commercial Street,6.3,,0
7/23/2016 20:17,7/23/2016 20:33,Business,Commercial Street,Saint Mark's Road,10.4,Meeting,8
7/23/2016 23:18,7/23/2016 23:43,Business,Saint Mark's Road,Commercial Street,9.9,Meeting,8
7/25/2016 10:35,7/25/2016 10:41,Business,Race Course Road,Parkway,1.5,,0
7/25/2016 10:47,7/25/2016 10:58,Business,Commercial Street,Whitefield,4.9,,0
7/25/2016 11:04,7/25/2016 11:33,Business,Whitefield,Commercial Street,7.9,,0
7/25/2016 11:37,7/25/2016 11:44,Business,Parkway,Race Course Road,1.7,,0
7/26/2016 15:43,7/26/2016 15:49,Business,Race Course Road,Shivaji Nagar,2.2,,0
7/26/2016 17:14,7/26/2016 17:24,Business,Shivaji Nagar,Race Course Road,2.1,,0
7/26/2016 20:52,7/26/2016 21:00,Business,Commercial Street,Whitefield,2.5,Meal/Entertain,7
7/26/2016 22:31,7/26/2016 22:39,Business,Whitefield,Commercial Street,2.5,Meal/Entertain,7
7/27/2016 19:08,7/27/2016 19:20,Business,Commercial Street,Whitefield,2.8,,0
7/27/2016 21:34,7/27/2016 21:57,Business,Whitefield,Kammanahalli Main Rd,14.7,,0
7/27/2016 22:00,7/27/2016 22:26,Business,Kammanahalli Main Rd,Whitefield,14.6,,0
7/28/2016 0:04,7/28/2016 0:09,Business,Whitefield,Commercial Street,2.3,,0
7/29/2016 15:45,7/29/2016 15:47,Business,Race Course Road,Shivaji Nagar,2.2,,0
7/29/2016 17:27,7/29/2016 17:45,Business,Shivaji Nagar,Race Course Road,2.2,Meal/Entertain,7
7/30/2016 17:02,7/30/2016 17:27,Business,Commercial Street,Saint Mark's Road,14,,0
7/30/2016 21:16,7/30/2016 21:41,Business,Saint Mark's Road,Commercial Street,13.3,,0
7/31/2016 17:30,7/31/2016 17:37,Business,Shivaji Nagar,Race Course Road,1.8,,0
8/1/2016 12:47,8/1/2016 13:04,Business,Race Course Road,Arlington Park at Amberly,6.2,,0
8/1/2016 13:08,8/1/2016 13:19,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,,0
8/1/2016 13:28,8/1/2016 13:46,Business,Lexington Park at Amberly,Shivaji Nagar,1.9,,0
8/1/2016 13:52,8/1/2016 14:14,Business,Commercial Street,UB City,6.9,,0
8/1/2016 15:40,8/1/2016 15:47,Business,UB City,Commercial Street,4.6,,0
8/1/2016 16:18,8/1/2016 16:25,Business,Race Course Road,Edgehill Farms,2.8,,0
8/1/2016 16:29,8/1/2016 16:59,Business,Commercial Street,Whitefield,9.1,,0
8/1/2016 17:23,8/1/2016 17:55,Business,Whitefield,Commercial Street,8.1,,0
8/2/2016 8:11,8/2/2016 8:32,Business,Commercial Street,Whitefield,8.4,Meeting,8
8/2/2016 11:51,8/2/2016 12:15,Business,Arlington,Washington,4.9,,0
8/2/2016 19:15,8/2/2016 19:23,Business,Kalorama Triangle,K Street,1,,0
8/2/2016 21:23,8/2/2016 21:29,Business,K Street,Kalorama Triangle,1,,0
8/3/2016 12:46,8/3/2016 13:00,Business,West End,Northwest Rectangle,2,,0
8/3/2016 14:59,8/3/2016 15:03,Business,K Street,Kalorama Triangle,1.1,,0
8/3/2016 16:00,8/3/2016 16:04,Business,Kalorama Triangle,Hosur Road,1.5,,0
8/5/2016 17:23,8/5/2016 17:30,Business,Connecticut Avenue,Kalorama Triangle,1.3,,0
8/5/2016 18:17,8/5/2016 18:21,Business,Kalorama Triangle,Columbia Heights,1.8,,0
8/5/2016 19:17,8/5/2016 19:27,Business,Columbia Heights,Kalorama Triangle,1.5,,0
8/6/2016 6:40,8/6/2016 6:58,Business,Washington,Arlington,6.6,,0
8/6/2016 9:31,8/6/2016 9:53,Business,Whitefield,Commercial Street,8,,0
8/7/2016 17:14,8/7/2016 17:23,Business,Race Course Road,Edgehill Farms,2.7,,0
8/7/2016 17:28,8/7/2016 17:43,Business,Edgehill Farms,Race Course Road,2.7,Customer Visit,5
8/7/2016 18:17,8/7/2016 18:23,Business,Commercial Street,Whitefield,2.5,,0
8/7/2016 20:15,8/7/2016 20:23,Business,Whitefield,Commercial Street,2.5,Meal/Entertain,7
8/8/2016 16:17,8/8/2016 16:31,Business,Race Course Road,Sankey Road,5.2,,0
8/8/2016 16:37,8/8/2016 16:50,Business,Sankey Road,Edgehill Farms,4,,0
8/8/2016 17:02,8/8/2016 17:13,Business,Edgehill Farms,Race Course Road,2.7,Customer Visit,5
8/8/2016 21:50,8/8/2016 22:15,Business,Commercial Street,Whitefield,4.8,,0
8/8/2016 23:28,8/8/2016 23:37,Business,Whitefield,Commercial Street,3.2,Customer Visit,5
8/9/2016 14:20,8/9/2016 14:38,Business,Race Course Road,Race Course Road,6.9,,0
8/9/2016 15:15,8/9/2016 15:36,Business,Commercial Street,Kammanahalli Main Rd,14.9,,0
8/9/2016 16:04,8/9/2016 16:37,Business,Kammanahalli Main Rd,Commercial Street,17.4,,0
8/10/2016 16:56,8/10/2016 17:24,Business,Commercial Street,Saint Mark's Road,12.9,,0
8/10/2016 17:53,8/10/2016 18:28,Business,Saint Mark's Road,UB City,15.3,,0
8/10/2016 18:49,8/10/2016 18:50,Business,UB City,UB City,1,,0
8/10/2016 19:47,8/10/2016 20:02,Business,UB City,Commercial Street,6,,0
8/11/2016 12:53,8/11/2016 13:00,Business,Race Course Road,Heritage Pines,2.2,,0
8/11/2016 13:14,8/11/2016 13:28,Business,Heritage Pines,Edgehill Farms,4.4,,0
8/11/2016 13:32,8/11/2016 13:42,Business,Edgehill Farms,Race Course Road,2.8,,0
8/11/2016 18:37,8/11/2016 19:29,Business,Commercial Street,Wake Forest,31.7,,0
8/11/2016 20:59,8/11/2016 21:44,Business,Wake Forest,Commercial Street,31.9,,0
8/12/2016 18:49,8/12/2016 18:52,Business,Race Course Road,Shivaji Nagar,1.9,,0
8/12/2016 18:56,8/12/2016 19:05,Business,Shivaji Nagar,Race Course Road,1.8,,0
8/13/2016 15:35,8/13/2016 15:58,Business,Commercial Street,Whitefield,8.4,Meeting,8
8/15/2016 9:05,8/15/2016 9:52,Business,Rawalpindi,Unknown Location,15.6,,0
8/15/2016 15:20,8/15/2016 15:47,Business,Unknown Location,Unknown Location,14.1,,0
8/15/2016 16:52,8/15/2016 17:30,Business,Unknown Location,Unknown Location,15.7,,0
8/15/2016 19:08,8/15/2016 20:30,Business,Unknown Location,Unknown Location,25.9,Temporary Site,10
8/16/2016 7:58,8/16/2016 8:11,Business,Unknown Location,Unknown Location,7.9,,0
8/16/2016 8:16,8/16/2016 8:23,Business,Unknown Location,Unknown Location,2.7,,0
8/16/2016 8:46,8/16/2016 8:53,Business,Unknown Location,Unknown Location,5.5,,0
8/16/2016 10:06,8/16/2016 10:27,Business,Unknown Location,Electronic City,5.7,,0
8/16/2016 10:31,8/16/2016 10:38,Business,Electronic City,Electronic City,1.2,,0
8/16/2016 11:47,8/16/2016 12:03,Business,Electronic City,Unknown Location,5.7,Temporary Site,10
8/16/2016 15:13,8/16/2016 15:36,Business,Unknown Location,Unknown Location,16.2,,0
8/17/2016 10:17,8/17/2016 10:41,Business,Unknown Location,Unknown Location,2.6,,0
8/17/2016 10:57,8/17/2016 11:20,Business,Unknown Location,Unknown Location,12.1,,0
8/17/2016 14:45,8/17/2016 14:50,Business,Unknown Location,Rawalpindi,1.4,,0
8/17/2016 15:32,8/17/2016 15:47,Business,Rawalpindi,Electronic City,6.4,,0
8/17/2016 16:29,8/17/2016 16:50,Business,Electronic City,Unknown Location,7.3,,0
8/17/2016 16:54,8/17/2016 17:00,Business,Unknown Location,Unknown Location,5.3,,0
8/17/2016 17:05,8/17/2016 17:34,Business,Unknown Location,Unknown Location,5.5,,0
8/17/2016 18:38,8/17/2016 18:57,Business,Unknown Location,Unknown Location,7.7,Temporary Site,10
8/18/2016 18:40,8/18/2016 19:07,Business,Unknown Location,Unknown Location,7.6,Temporary Site,10
8/19/2016 8:24,8/19/2016 8:45,Business,Unknown Location,Noorpur Shahan,7.6,,0
8/19/2016 8:54,8/19/2016 9:07,Business,Noorpur Shahan,Electronic City,3.3,,0
8/19/2016 9:27,8/19/2016 9:47,Business,Electronic City,Rawalpindi,6.5,,0
8/19/2016 10:57,8/19/2016 11:06,Business,Rawalpindi,Unknown Location,2,,0
8/19/2016 12:07,8/19/2016 12:24,Business,Unknown Location,Electronic City,5.7,,0
8/19/2016 15:51,8/19/2016 16:06,Business,Electronic City,Electronic City,3.2,,0
8/19/2016 17:12,8/19/2016 17:52,Business,Electronic City,Unknown Location,12.5,,0
8/21/2016 10:00,8/21/2016 10:29,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,1
8/21/2016 14:05,8/21/2016 14:34,Business,Unknown Location,Unknown Location,7.7,,0
8/21/2016 16:30,8/21/2016 17:02,Business,Unknown Location,Electronic City,12.2,,0
8/21/2016 18:10,8/21/2016 18:17,Business,Electronic City,Electronic City,1.4,,0
8/21/2016 18:48,8/21/2016 19:24,Business,Electronic City,Unknown Location,20.2,,0
8/22/2016 10:00,8/22/2016 10:44,Business,Unknown Location,Electronic City,9.8,,0
8/22/2016 11:07,8/22/2016 11:23,Business,Electronic City,Unknown Location,6.3,,0
8/22/2016 12:36,8/22/2016 12:49,Business,Unknown Location,Electronic City,4.9,,0
8/22/2016 13:02,8/22/2016 13:11,Business,Electronic City,Electronic City,1.5,,0
8/22/2016 14:07,8/22/2016 14:31,Business,Electronic City,Unknown Location,10.9,,0
8/22/2016 15:14,8/22/2016 15:49,Business,Unknown Location,Unknown Location,19,,0
8/22/2016 15:59,8/22/2016 17:16,Business,Unknown Location,Unknown Location,19,,0
8/22/2016 19:58,8/22/2016 20:50,Business,Unknown Location,Rawalpindi,7.9,,0
8/22/2016 20:53,8/22/2016 21:31,Business,Rawalpindi,Rawalpindi,4.1,,0
8/22/2016 22:31,8/22/2016 23:00,Business,Rawalpindi,Unknown Location,18.7,,0
8/23/2016 8:10,8/23/2016 8:25,Business,Unknown Location,Noorpur Shahan,8.7,,0
8/23/2016 9:35,8/23/2016 10:09,Business,Noorpur Shahan,Unknown Location,7.5,,0
8/23/2016 12:59,8/23/2016 13:15,Business,Unknown Location,Noorpur Shahan,7.7,,0
8/23/2016 13:19,8/23/2016 13:30,Business,Noorpur Shahan,Electronic City,4.4,,0
8/23/2016 13:49,8/23/2016 14:04,Business,Electronic City,Unknown Location,5,,0
8/23/2016 15:07,8/23/2016 15:12,Business,Unknown Location,Unknown Location,1.9,,0
8/23/2016 15:15,8/23/2016 17:16,Business,Unknown Location,Unknown Location,7.9,,0
8/23/2016 17:42,8/23/2016 18:31,Business,Unknown Location,Unknown Location,17.7,,0
8/24/2016 12:05,8/24/2016 12:56,Business,Unknown Location,Unknown Location,25.2,,0
8/24/2016 13:01,8/24/2016 15:25,Business,Unknown Location,Unknown Location,96.2,,0
8/25/2016 15:17,8/25/2016 16:22,Business,Unknown Location,Unknown Location,35,,0
8/25/2016 16:36,8/25/2016 16:56,Business,Unknown Location,Unknown Location,5.5,,0
8/25/2016 17:19,8/25/2016 19:20,Business,Unknown Location,Unknown Location,50.4,,0
8/25/2016 19:25,8/25/2016 19:57,Business,Unknown Location,Basavanagudi,9.2,,0
8/25/2016 22:58,8/25/2016 23:16,Business,Basavanagudi,Unknown Location,7.3,,0
8/26/2016 9:06,8/26/2016 9:20,Business,Unknown Location,Unknown Location,5,,0
8/26/2016 11:14,8/26/2016 11:26,Business,Unknown Location,Unknown Location,3.8,,0
8/26/2016 12:10,8/26/2016 12:20,Business,Unknown Location,Basavanagudi,3.9,,0
8/26/2016 14:10,8/26/2016 14:33,Business,Basavanagudi,Basavanagudi,7.4,,0
8/26/2016 15:23,8/26/2016 15:35,Business,Basavanagudi,Basavanagudi,1.5,,0
8/26/2016 15:59,8/26/2016 16:24,Business,Basavanagudi,Unknown Location,7.9,,0
8/26/2016 16:55,8/26/2016 17:12,Business,Unknown Location,Basavanagudi,2.9,,0
8/26/2016 18:42,8/26/2016 18:56,Business,Basavanagudi,Basavanagudi,3.4,,0
8/26/2016 19:31,8/26/2016 19:54,Business,Basavanagudi,Basavanagudi,3.8,,0
8/26/2016 20:06,8/26/2016 20:16,Business,Basavanagudi,Unknown Location,5.9,,0
8/27/2016 9:34,8/27/2016 10:11,Business,Unknown Location,Basavanagudi,9.6,,0
8/27/2016 11:47,8/27/2016 12:06,Business,Basavanagudi,Basavanagudi,7,,0
8/27/2016 12:12,8/27/2016 12:17,Business,Basavanagudi,Basavanagudi,0.9,,0
8/27/2016 14:01,8/27/2016 15:44,Business,Basavanagudi,Unknown Location,86.6,,0
8/27/2016 16:15,8/27/2016 19:13,Business,Unknown Location,Unknown Location,156.9,,0
8/28/2016 9:57,8/28/2016 10:18,Business,Unknown Location,Noorpur Shahan,10.1,,0
8/28/2016 16:39,8/28/2016 16:55,Business,Noorpur Shahan,Electronic City,6.2,,0
8/28/2016 17:37,8/28/2016 17:55,Business,Electronic City,Electronic City,5.3,,0
8/28/2016 21:15,8/28/2016 21:59,Business,Electronic City,Unknown Location,12.1,,0
8/29/2016 12:02,8/29/2016 12:31,Business,Unknown Location,Electronic City,10.8,,0
8/29/2016 13:38,8/29/2016 13:48,Business,Electronic City,Electronic City,4.3,,0
8/29/2016 14:31,8/29/2016 14:41,Business,Electronic City,Electronic City,2.5,,0
8/29/2016 14:49,8/29/2016 15:04,Business,Electronic City,Unknown Location,5.7,Temporary Site,10
8/29/2016 15:49,8/29/2016 15:59,Business,Unknown Location,Electronic City,2.8,,0
8/29/2016 16:06,8/29/2016 16:21,Business,Electronic City,Unknown Location,4,,0
8/29/2016 17:24,8/29/2016 17:41,Business,Unknown Location,Electronic City,5.5,,0
8/29/2016 18:27,8/29/2016 18:36,Business,Electronic City,Electronic City,2.6,,0
8/30/2016 11:53,8/30/2016 12:05,Business,Unknown Location,Unknown Location,2.1,,0
8/30/2016 12:46,8/30/2016 13:09,Business,Unknown Location,Electronic City,8.8,,0
8/30/2016 13:25,8/30/2016 13:46,Business,Electronic City,Electronic City,4.4,,0
8/30/2016 14:00,8/30/2016 14:20,Business,Electronic City,Unknown Location,5.3,,0
8/30/2016 17:27,8/30/2016 18:09,Business,Unknown Location,Unknown Location,13,,0
9/1/2016 11:51,9/1/2016 12:24,Business,Unknown Location,Electronic City,13,,0
9/1/2016 17:21,9/1/2016 17:36,Business,Electronic City,Unknown Location,10.6,,0
9/1/2016 18:49,9/1/2016 19:08,Business,Unknown Location,Unknown Location,2.2,,0
9/2/2016 11:37,9/2/2016 12:24,Business,Unknown Location,Electronic City,9.2,,0
9/2/2016 18:56,9/2/2016 19:37,Business,Unknown Location,Unknown Location,12.9,,0
9/5/2016 10:25,9/5/2016 10:44,Business,Unknown Location,Rawalpindi,17.2,,0
9/6/2016 17:49,9/6/2016 17:49,Business,Unknown Location,Unknown Location,69.1,,0
9/10/2016 10:28,9/10/2016 10:45,Business,Unknown Location,Unknown Location,2.8,,0
9/11/2016 9:51,9/11/2016 9:55,Business,Unknown Location,Unknown Location,8.6,,0
9/11/2016 21:40,9/11/2016 21:42,Business,Unknown Location,Unknown Location,9.8,,0
9/12/2016 8:07,9/12/2016 8:12,Business,Unknown Location,Unknown Location,3.6,,0
9/12/2016 11:15,9/12/2016 11:24,Business,Unknown Location,Unknown Location,1.7,,0
9/12/2016 13:04,9/12/2016 13:44,Business,Unknown Location,Unknown Location,11.5,,0
9/13/2016 16:56,9/13/2016 17:02,Business,Unknown Location,Unknown Location,0.7,,0
9/14/2016 11:55,9/14/2016 11:59,Business,Unknown Location,Unknown Location,0.7,,0
9/15/2016 20:33,9/15/2016 20:38,Business,Unknown Location,Unknown Location,0.9,,0
9/16/2016 7:08,9/16/2016 7:08,Business,Unknown Location,Unknown Location,1.6,,0
9/18/2016 18:07,9/18/2016 18:11,Business,Unknown Location,Unknown Location,9.4,,0
9/19/2016 6:18,9/19/2016 6:49,Business,Rawalpindi,Unknown Location,18.2,,0
9/19/2016 14:40,9/19/2016 14:56,Business,Unknown Location,Electronic City,10.5,,0
9/19/2016 16:23,9/19/2016 16:31,Business,Electronic City,Unknown Location,5.7,,0
9/19/2016 17:36,9/19/2016 18:20,Business,Unknown Location,Unknown Location,18,,0
9/19/2016 19:10,9/19/2016 19:49,Business,Unknown Location,Electronic City,18.3,,0
9/20/2016 11:29,9/20/2016 11:48,Business,Electronic City,Unknown Location,16.5,,0
9/20/2016 20:47,9/20/2016 22:47,Business,Unknown Location,Rawalpindi,9.6,,0
9/23/2016 13:15,9/23/2016 13:40,Business,Jayanagar,Jayanagar,2.9,,0
9/24/2016 14:34,9/24/2016 15:15,Business,Jayanagar,Unknown Location,8.2,,0
9/24/2016 20:29,9/24/2016 20:33,Business,Unknown Location,Unknown Location,2.4,,0
9/27/2016 8:33,9/27/2016 8:35,Business,Unknown Location,Unknown Location,5.8,,0
9/27/2016 13:21,9/27/2016 14:43,Business,Basavanagudi,Basavanagudi,9.8,,0
9/27/2016 19:14,9/27/2016 20:34,Business,Basavanagudi,Unknown Location,7.3,,0
9/27/2016 21:01,9/28/2016 2:37,Business,Unknown Location,Unknown Location,195.6,,0
9/28/2016 17:21,9/28/2016 19:36,Business,Electronic City,Unknown Location,20.5,,0
9/29/2016 16:13,9/29/2016 18:47,Business,Unknown Location,Electronic City,12.6,,0
9/30/2016 17:39,9/30/2016 20:20,Business,Electronic City,Electronic City,37.7,,0
9/30/2016 20:59,9/30/2016 22:34,Business,Electronic City,Unknown Location,16.7,,0
10/3/2016 17:09,10/3/2016 17:12,Business,Unknown Location,Electronic City,10.5,,0
10/3/2016 18:17,10/3/2016 18:34,Business,Electronic City,Electronic City,2.8,,0
10/3/2016 18:51,10/3/2016 19:01,Business,Electronic City,Electronic City,1.6,,0
10/3/2016 22:04,10/3/2016 22:33,Business,Electronic City,Unknown Location,12.7,,0
10/4/2016 9:50,10/4/2016 10:52,Business,Unknown Location,Unknown Location,28.6,,0
10/4/2016 12:17,10/4/2016 12:18,Business,Unknown Location,Unknown Location,15.1,,0
10/6/2016 8:49,10/6/2016 11:36,Business,Unknown Location,Rawalpindi,17.9,,0
10/6/2016 17:23,10/6/2016 17:40,Business,Rawalpindi,Unknown Location,112.6,,0
10/6/2016 18:37,10/6/2016 18:39,Business,Unknown Location,Unknown Location,18.4,,0
10/6/2016 19:46,10/6/2016 20:26,Business,Unknown Location,Unknown Location,13.8,,0
10/7/2016 10:56,10/7/2016 10:59,Business,Unknown Location,Basavanagudi,33.2,,0
10/7/2016 11:27,10/7/2016 11:50,Business,Basavanagudi,Basavanagudi,2.6,,0
10/7/2016 13:52,10/7/2016 14:08,Business,Basavanagudi,Unknown Location,5.8,,0
10/7/2016 14:29,10/7/2016 15:11,Business,Unknown Location,Basavanagudi,8.3,,0
10/7/2016 15:47,10/7/2016 16:02,Business,Basavanagudi,Basavanagudi,2.4,,0
10/7/2016 18:08,10/7/2016 18:27,Business,Basavanagudi,Basavanagudi,3.1,,0
10/7/2016 18:33,10/7/2016 19:01,Business,Basavanagudi,Basavanagudi,6.1,,0
10/8/2016 15:03,10/8/2016 15:03,Business,Jayanagar,Jayanagar,3.6,,0
10/8/2016 18:15,10/8/2016 18:18,Business,Jayanagar,Unknown Location,8,,0
10/9/2016 14:04,10/9/2016 14:23,Business,Unknown Location,Unknown Location,7.7,Temporary Site,10
10/10/2016 17:22,10/10/2016 17:28,Business,Electronic City,Electronic City,1.7,,0
10/10/2016 17:33,10/10/2016 18:13,Business,Electronic City,Unknown Location,9.5,,0
10/11/2016 1:27,10/11/2016 2:08,Business,Unknown Location,Rawalpindi,17.1,Meeting,8
10/12/2016 19:18,10/12/2016 19:21,Business,Rawalpindi,Unknown Location,18.4,,0
10/13/2016 11:20,10/13/2016 11:58,Business,Unknown Location,Electronic City,9.8,,0
10/13/2016 12:08,10/13/2016 12:14,Business,Electronic City,Electronic City,1,,0
10/13/2016 13:02,10/13/2016 13:02,Business,Electronic City,Electronic City,0.7,,0
10/13/2016 13:37,10/13/2016 13:46,Business,Electronic City,Electronic City,2.3,,0
10/13/2016 16:08,10/13/2016 16:53,Business,Electronic City,Unknown Location,10.9,,0
10/14/2016 8:50,10/14/2016 9:44,Business,Unknown Location,Rawalpindi,12.7,,0
10/14/2016 10:16,10/14/2016 10:52,Business,Rawalpindi,Unknown Location,12.4,,0
10/14/2016 15:56,10/14/2016 16:20,Business,Unknown Location,Unknown Location,3.8,,0
10/14/2016 23:54,10/15/2016 2:06,Business,Unknown Location,Rawalpindi,17,Meeting,8
10/15/2016 22:28,10/15/2016 22:48,Business,Whitefield,Whitefield,6.2,,0
10/16/2016 0:01,10/16/2016 0:14,Business,Whitefield,Commercial Street,3.1,,0
10/16/2016 12:52,10/16/2016 13:11,Business,Commercial Street,Saint Mark's Road,10.5,Meeting,8
10/16/2016 14:40,10/16/2016 15:01,Business,Saint Mark's Road,Whitefield,8.1,,0
10/16/2016 15:10,10/16/2016 15:19,Business,Whitefield,Commercial Street,3.1,,0
10/16/2016 19:27,10/16/2016 19:33,Business,Race Course Road,Parkway,2.1,Meeting,8
10/16/2016 20:30,10/16/2016 20:39,Business,Commercial Street,Whitefield,4.3,,0
10/16/2016 21:34,10/16/2016 21:41,Business,Whitefield,Commercial Street,2.5,Meal/Entertain,7
10/17/2016 15:19,10/17/2016 15:57,Business,Commercial Street,Kammanahalli Main Rd,20.6,,0
10/17/2016 16:29,10/17/2016 17:11,Business,Kammanahalli Main Rd,Commercial Street,17.6,,0
10/17/2016 18:02,10/17/2016 18:16,Business,Commercial Street,UB City,5.6,,0
10/17/2016 18:31,10/17/2016 18:45,Business,UB City,UB City,3.3,,0
10/17/2016 19:08,10/17/2016 19:25,Business,UB City,Commercial Street,5.3,,0
10/18/2016 8:12,10/18/2016 8:22,Business,Race Course Road,Edgehill Farms,3.3,,0
10/18/2016 8:53,10/18/2016 9:02,Business,Edgehill Farms,Race Course Road,3.3,,0
10/18/2016 10:41,10/18/2016 11:09,Business,Commercial Street,Whitefield,7.9,Temporary Site,10
10/18/2016 18:12,10/18/2016 18:33,Business,Oakland,Emeryville,13,,0
10/18/2016 19:03,10/18/2016 19:13,Business,Emeryville,Berkeley,3,,0
10/18/2016 20:31,10/18/2016 20:37,Business,Berkeley,Emeryville,3,,0
10/19/2016 9:33,10/19/2016 9:47,Business,Emeryville,Oakland,3.8,,0
10/19/2016 9:54,10/19/2016 10:21,Business,Oakland,San Francisco,9.5,,0
10/19/2016 13:45,10/19/2016 13:56,Business,SOMISSPO,French Quarter,1.7,,0
10/19/2016 14:02,10/19/2016 14:31,Business,San Francisco,Berkeley,10.8,,0
10/19/2016 15:44,10/19/2016 16:02,Business,West Berkeley,North Berkeley Hills,4.1,,0
10/19/2016 16:06,10/19/2016 16:19,Business,North Berkeley Hills,Southside,2.2,,0
10/19/2016 16:33,10/19/2016 17:01,Business,Berkeley,Emeryville,4.6,,0
10/20/2016 11:26,10/20/2016 11:34,Business,Emeryville,Berkeley,3.1,,0
10/20/2016 12:19,10/20/2016 13:17,Business,Berkeley,San Jose,47.7,,0
10/20/2016 20:44,10/20/2016 21:37,Business,San Jose,Emeryville,44.6,,0
10/21/2016 10:06,10/21/2016 10:21,Business,Emeryville,Oakland,13.2,,0
10/22/2016 0:54,10/22/2016 1:09,Business,Whitefield,Commercial Street,8.7,,0
10/22/2016 13:26,10/22/2016 14:03,Business,Commercial Street,Kammanahalli Main Rd,17.2,,0
10/22/2016 17:08,10/22/2016 17:55,Business,Kammanahalli Main Rd,Commercial Street,14,,0
